,이름,지번주소,위도,경도
1730,아주칸타빌레음악교습소,경기도 부천시 중동 1172번지 보람마을아주아파트상가 2층 205호 일부,37.49854103,126.7582775
1731,고은바이올린음악교습소,경기도 부천시 중동 1289번지 팰리스카운티 중앙 상가동 118호,37.48984732,126.7675778
1732,한Q(큐)수학교습소,경기도 부천시 중동 1145-1번지 210-3호,37.50115284,126.7711612
1733,유현피아노교습소,경기도 부천시 중동 753번지 원진빌딩 3층,37.49309819,126.7667196
1734,엘리트피아노교습소,경기도 부천시 중동 1033-3번지 굿모닝프라자 414호,37.50497781,126.7644994
1735,시인윤수진독서논술교습소,경기도 부천시 중동 1208번지 계남아카데미빌딩 504호,37.49492623,126.7707734
1736,그린미술교습소,경기도 부천시 중동 1182번지 그린타운 상가동 205호,37.49742825,126.769386
1737,설악해법영어교습소,경기도 부천시 중동 1051-12번지 설악단지 2층 202호,37.5075667,126.7705533
1738,에벤에셀음악교습소,경기도 부천시 중동 1172번지 보람마을아주아파트 상가동 304호,37.49854103,126.7582775
1739,동화미술교습소,경기도 부천시 중동 1181번지 미리내마을 상가동 2층 203호,37.49901466,126.7697203
1740,국어감국어교습소,경기도 부천시 중동 1288번지 팰리스카운티 214호,37.49045576,126.7654615
1741,시계토끼미술교습소,경기도 부천시 중동 1288번지 푸르지오 상가동 4층 406호,37.49045576,126.7654615
1742,부천기타교습소,경기도 부천시 중동 712-7번지 2층,37.49573536,126.7653543
1743,대치동코칭수학교습소,경기도 부천시 중동 1129-1번지 센타프라자 605호,37.49853948,126.7755457
1744,인지니어스수학교습소,경기도 부천시 중동 1186번지 2층 204호,37.49418204,126.7680505
1745,부곡피아노교습소,경기도 부천시 중동 1210-9번지 1층 일부,37.49409427,126.7738291
1746,예그린피아노교습소,경기도 부천시 중동 1101번지 연화마을 상가동 2층 206호,37.49762051,126.780298
1747,해금소리음악교습소,경기도 부천시 중동 1159-5번지 부광프라자 405호,37.50256196,126.7639077
1748,비엠에스(BMS)바이올린교습소,경기도 부천시 중동 1111번지 위브더스테이트 상가 6동 313호,37.49865328,126.7785195
1749,일등예스셈수학교습소,경기도 부천시 중동 1186번지 복사골아파트 상가 201호,37.49418204,126.7680505
1750,인매쓰수학인수학교습소,경기도 부천시 중동 1288번지 팰리스카운티푸르지오상가 506호,37.49045576,126.7654615
1751,김효진음악교습소,경기도 부천시 중동 1288번지 팰리스카운티 509호,37.49045576,126.7654615
1752,로엠음악교습소,경기도 부천시 중동 1175-2번지 아파트 상가 303호,37.4964857,126.7666071
1753, 은하해법수학교습소,경기도 부천시 중동 1039-1번지 주공아파트 상가동 201호,37.50747889,126.7671606
1754,꿈마을새봄피아노교습소,경기도 부천시 중동 1096-6번지 2층,37.49995549,126.7810488
1755,뉴피카소미술교습소,경기도 부천시 중동 1204-7번지 1층 일부,37.49395635,126.7724047
1756,리움미술교습소,경기도 부천시 중동 1103번지 꿈마을 상가동 2층 206호,37.50000693,126.7796577
1757,더과학교습소,경기도 부천시 중동 1129-1번지 센타프라자 504호,37.49853948,126.7755457
1758,해법중국어교습소,"경기도 부천시 중동 1288번지 팰리스카운티 1288,1289팰리스카운티 푸르지오상가 215호",37.49045576,126.7654615
1759,도담에듀영어교습소,경기도 부천시 중동 682-1번지 4층,37.49612585,126.7624129
1760,알파수학교습소,경기도 부천시 중동 1182번지 상가동 202호,37.49742825,126.769386
1761,박성욱수학교습소,경기도 부천시 중동 1037번지 2층 205호,37.50595199,126.7650505
1762,필피아노교습소,경기도 부천시 중동 1066-7번지 1층 일부,37.50467842,126.7772122
1763,꿈의미술교습소,경기도 부천시 중동 1104번지 꿈마을 상가 203호,37.50142961,126.7791898
1764,레아미술교습소,경기도 부천시 중동 1178번지 미리내마을 상가동 205호,37.500259,126.7702141
1765,EZ(이지)논술국어교습소,경기도 부천시 중동 1145번지 메트로팰리스2차 A동 205호,37.50120615,126.7707766
1766,생각의씨앗논술교습소,경기도 부천시 중동 1111번지 위브더스테이트 상가6동305-1호,37.49865328,126.7785195
1767,이지영어교습소,경기도 부천시 중동 719-7번지 예진빌딩 3층,37.49448621,126.766964
1768,빨간펜수학의달인설악마을점수학교습소,경기도 부천시 중동 1051-12번지 설악단지종합상가 205호,37.5075667,126.7705533
1769,엘피스영어교습소,경기도 부천시 중동 1170번지 포도마을 삼보상가 203호,37.50101138,126.7590724
1770,잉글리쉬풀영어교습소,경기도 부천시 중동 1178번지 미리내마을 상가동 201호,37.500259,126.7702141
1771,리에토플루트음악교습소,경기도 부천시 중동 1034-5번지 씨티오피스 207호,37.50462282,126.7671922
1772,체리피아노교습소,경기도 부천시 중동 1039-1번지 은하마을 상가 202호,37.50747889,126.7671606
1773,은하수피아노교습소,경기도 부천시 중동 1037번지 은하마을 상가 204호,37.50595199,126.7650505
1774,A&B(에이앤비)연기연극학원,"경기도 부천시 중동 1141-1번지 무광오피스 705호,706호",37.50278683,126.772796
1775,부천중동간호학원,"경기도 부천시 중동 1141-1번지 무광오피스빌딩 502호, 703호",37.50278683,126.772796
1776,예원음악학원,경기도 부천시 중동 1027-2번지 왕성빌딩 4층 일부,37.51092787,126.7617999
1777,행복한보습학원,"경기도 부천시 중동 1099-2번지 2층 203호, 204-1호",37.49503722,126.7816627
1778,생각과표현주병율국어교습소,경기도 부천시 중동 1112번지 위브더테이트상가 8동 303호,37.4973745,126.7788513
1779,조이매쓰수학교습소,경기도 부천시 중동 1288번지 푸르지오 상가동 507호,37.49045576,126.7654615
1780,쿰수학교습소,경기도 부천시 중동 1128번지 그린프라자 501호,37.49726077,126.7759115
1781,SP(에스피)수학교습소,경기도 부천시 중동 1058-2번지 중동프라자 510호 일부,37.50384191,126.7732678
1782,보타닉수학교습소,경기도 부천시 중동 1160-3번지 필레오트윈파크2동 216호,37.50209384,126.7641014
1783,튼튼영어마스터클럽영어교습소,경기도 부천시 중동 1289번지 2층 209호,37.48984732,126.7675778
1784,뮤엠영어심원영어교습소,경기도 부천시 중동 1103번지 101호,37.50000693,126.7796577
1785,바른영어교습소,경기도 부천시 중동 1288번지 팰리스카운티 205호,37.49045576,126.7654615
1786,솔루니보람논술교습소,경기도 부천시 중동 1172번지 2층 205호 일부,37.49854103,126.7582775
1787,그릿영어교습소,경기도 부천시 중동 1128번지 그린프라자 304호,37.49726077,126.7759115
1788,쏘울음악교습소,경기도 부천시 중동 1181번지 미리내 상가 209호,37.49901466,126.7697203
1789,퀼른아카데미음악교습소,경기도 부천시 중동 1114번지 위브더스테이트 9동 206호,37.49650883,126.7784694
1790,위즈영어교습소,경기도 부천시 중동 1179번지 미리내마을 상가동 205호,37.49981475,126.7734045
1791,더원영어교습소,경기도 부천시 중동 1101번지 연화마을 상가동 2층 202호 203호,37.49762051,126.780298
1792,꿈꾸는미술공장미술교습소,경기도 부천시 중동 1179번지 금호한신 상가동 207호,37.49981475,126.7734045
1793,푸른별음악교습소,경기도 부천시 중동 1178번지 미리내마을 상가동 203호,37.500259,126.7702141
1794,소리미술교습소,경기도 부천시 중동 1289번지 팰리스카운티 중앙상가 207호,37.48984732,126.7675778
1795,통문장영어제임스영어교습소,경기도 부천시 중동 1101번지 연화마을 상가동 204호,37.49762051,126.780298
1796,참수학교습소,경기도 부천시 중동 1172번지 보람마을아주아파트 상가동 305호,37.49854103,126.7582775
1797,비버판다빌리지영어교습소,경기도 부천시 중동 1160-2번지 필레오트윈파크1 217호,37.50214716,126.7637394
1798,뮤즈음악교습소,경기도 부천시 중동 1288번지 팰리스카운티 217호,37.49045576,126.7654615
1799,상상미술교습소,경기도 부천시 중동 1039-1번지 은하주공 상가 2층 204호,37.50747889,126.7671606
1800,온니유아트미술교습소,경기도 부천시 중동 1027-3번지 2층 201호,37.51095377,126.7612456
1801,원수학교습소,경기도 부천시 중동 682-1번지 3층,37.49612585,126.7624129
1802,The(더)큰수학교습소,경기도 부천시 중동 1111번지 위브더스테이트 위브더스테이트 상가 6동 317-2,37.49865328,126.7785195
1803,키즈갤러리미술교습소,경기도 부천시 중동 1051-1번지 3층 303호 일부,37.50867364,126.7699052
1804,포도마을삼성영어교습소,경기도 부천시 중동 1170번지 포도마을아파트 삼보상가,37.50101138,126.7590724
1805,보보수학교습소,경기도 부천시 중동 1160-1번지 대우마이빌센트럴파크 218호,37.50220044,126.7633547
1806,설악삼성영어교습소,경기도 부천시 중동 1051-12번지 201호,37.5075667,126.7705533
1807,중동바둑교습소,경기도 부천시 중동 1180-1번지 미리내마을 상가 301호,37.49832007,126.7739066
1808,중동예음피아노교습소,경기도 부천시 중동 1185-2번지 그린타운아파트 상가동 203호,37.4956268,126.7742654
1809,피카소미술교습소,경기도 부천시 중동 1037번지 은하마을 206호,37.50595199,126.7650505
1810,중동머핀영어교습소,경기도 부천시 중동 1210-9번지 1층 우측,37.49409427,126.7738291
1811,Lina&apos;s E.F.L(리나스이에프엘)영어교습소,경기도 부천시 중동 1100번지 2층 201호,37.49653979,126.78055
1812,Metamath(메타매스)수학교습소,경기도 부천시 중동 1112번지 위브더스테이트 8동 224호,37.4973745,126.7788513
1813,민촌서예교습소,경기도 부천시 중동 1033-3번지 굿모닝프라자 513호,37.50497781,126.7644994
1814,사이언스펙과학교습소,경기도 부천시 중동 1185-2번지 그린타운아파트 상가동 2층 211호,37.4956268,126.7742654
1815,대원미술교습소,경기도 부천시 중동 1100번지 대원아파트 202호,37.49653979,126.78055
1816,수학을말하다수학교습소,경기도 부천시 중동 712-7번지 4층,37.49573536,126.7653543
1817,유니랭스중동회화관영어교습소,경기도 부천시 중동 1039-2번지 3층 302호 좌측 일부,37.50634741,126.7690529
1818,Combs music(컴즈뮤직)음악교습소,경기도 부천시 중동 1129번지 이스트타워 원 804호,37.49892671,126.7754428
1819,도레미음악교습소,경기도 부천시 중동 1289번지 팰리스카운티중앙 상가동 2층 201호,37.48984732,126.7675778
1820,예빛창의미술교습소,경기도 부천시 중동 733-16번지 1층 일부,37.49415363,126.7628829
1821,영재들의미술상자미술교습소,경기도 부천시 중동 1055번지 중흥마을 상가동 202호,37.50520681,126.7709112
1822,영재미술교습소,경기도 부천시 중동 1178번지 2층 204호,37.500259,126.7702141
1823,뉴이데아국어교습소,경기도 부천시 중동 1112번지 E4 8동 225호전체,37.4973745,126.7788513
1824,라이라이중국어교습소,경기도 부천시 중동 807번지 3층 11호,37.48795258,126.7662496
1825,삼성계남영어교습소,경기도 부천시 중동 1182번지 201호,37.49742825,126.769386
1826,플릇티스트(flutist)플릇교습소,경기도 부천시 중동 1182번지 그린타운 상가동 203호,37.49742825,126.769386
1827,그린이화피아노교습소,경기도 부천시 중동 1183번지 그린타운한신 상가동 2층 207호,37.4961218,126.7693788
1828,더피아노교습소,경기도 부천시 중동 1111번지 위브더스테이트 상가 6동 201호,37.49865328,126.7785195
1829,수학을담다수학교습소,경기도 부천시 중동 1058-4번지 서호빌딩 4층 404호,37.50376179,126.7737656
1830,미라클수학교습소,경기도 부천시 중동 1027-3번지 한라마을주공3단지아파트 상가 204호,37.51095377,126.7612456
1831,소리사랑피아노음악교습소,경기도 부천시 중동 1040-5번지 덕유마을주공3아파트상가동 203호,37.50920404,126.7693041
1832,열정피아노교습소,경기도 부천시 중동 1186번지 복사골아파트 상가 2층,37.49418204,126.7680505
1833,미대입시아트팩토리미술교습소,경기도 부천시 중동 1185-2번지 2층 206호,37.4956268,126.7742654
1834,더미술교습소,경기도 부천시 중동 1118-1번지 스타팰리움 102동 205호,37.49415147,126.7801839
1835,KJ케이제이수학교습소,경기도 부천시 중동 1134-2번지 골드존타워 3층 306호,37.49962009,126.7752484
1836,연수학교습소,경기도 부천시 중동 1096-3번지 2층 일부,37.50031573,126.7809686
1837,Andy Englilsheye(앤디잉글리시아이)영어교습소,경기도 부천시 중동 762-19번지 상리애향회상가주택 2층,37.49337493,126.760997
1838,블라썸영어교습소,경기도 부천시 중동 1288번지 팰리스카운티 2층 210호,37.49045576,126.7654615
1839,진수학교습소,경기도 부천시 중동 1289번지 1층 115호,37.48984732,126.7675778
1840,수학의달인중동설악마을점수학교습소,경기도 부천시 중동 1051-12번지 2층 203호,37.5075667,126.7705533
1841,서일영어교습소,경기도 부천시 중동 720-1번지 2층 전체,37.49420679,126.7669083
1842,로이미술교습소,경기도 부천시 춘의동 123-46번지 1층,37.50464896,126.7855248
1843,늘사랑피아노교습소,경기도 부천시 춘의동 141-9번지 1층,37.50397935,126.783966
